user_id,full_name,job_title,company_name,email_address,phone_number,address,city,country,birth_date,registration_date,last_login_date,account_status,annual_revenue
119,Jessica Hinton,Materials engineer,"Roberts, Henson and Ward",jimenezangela@example.com,548.424.3027,"648 Grant Centers Suite 421
North Ronald, LA 46196",Joshuastad,Iceland,1972-04-09,2025-07-19,2025-09-06,Inactive,69369.59
120,David Martinez,Careers adviser,Hunt-Perez,christopherarellano@example.org,001-254-347-4831x882,"07383 Nancy Turnpike Suite 809
Toddshire, MA 97888",Port Sandraside,Kiribati,2001-08-08,2025-07-23,2025-09-06,Inactive,497382.88
121,Aaron Rivera,Applications developer,"Craig, Jordan and Martinez",jameswhite@example.net,(202)267-1172,"USCGC King
FPO AA 47810",South Jessicaview,British Virgin Islands,2006-08-09,2025-02-03,2025-09-16,Suspended,304174.62
122,Melissa Perez,"Chemist, analytical","Bartlett, Montgomery and Medina",youngjoseph@example.net,+1-899-367-4849,"249 Santana Ranch Apt. 904
Jeannechester, RI 85425",South Aaron,Ghana,1995-07-02,2025-01-04,2025-09-05,Suspended,389018.93
123,John Berger,"Research officer, government",Perry Group,herringmanuel@example.net,(778)441-7262x985,"832 Shawn Gardens
East Alexandermouth, IL 80030",Lake Jenniferhaven,Syrian Arab Republic,1971-09-10,2025-08-15,2025-09-10,Active,184230.27
124,Adam Smith,Advertising copywriter,"Martinez, Porter and Ross",leechristopher@example.net,2886533390,"42736 Mitchell Passage Suite 626
Samanthashire, FL 61988",East Brendafort,Bolivia,1994-11-27,2025-06-25,2025-09-13,Inactive,176956.96
125,Lori Mueller,Airline pilot,"Davis, Stout and Rojas",kristi69@example.com,2038613821,,Gilbertbury,Georgia,1979-03-17,2025-05-03,2025-09-09,Suspended,361738.67
126,Carlos Cunningham,Senior tax professional/tax inspector,Gilbert-Mitchell,thomas89@example.net,+1-870-476-5841x83243,"4840 Perry Freeway
Milesburgh, VA 73403",West James,Brazil,1977-05-15,2025-02-25,2025-09-10,Active,285600.14
127,Leslie Carr,Special educational needs teacher,"Salazar, Franklin and Montgomery",bennettcharles@example.org,8093894134,"852 Cole Land
South Mario, MO 41739",North Angela,Nicaragua,1995-06-19,2025-06-20,2025-09-15,Active,269501.21
128,Lawrence Brooks,Archaeologist,Huerta LLC,michaelbell@example.com,980-789-5492,"164 Brown Inlet
Josephfort, WV 18584",Rodriguezfort,Turks and Caicos Islands,1996-06-09,2025-01-28,2025-09-15,Suspended,417006.33
129,Dakota Smith,"Designer, interior/spatial","Jackson, Perkins and Jones",ghansen@example.com,614-722-1851,"6674 Pacheco Vista Apt. 100
Smithland, FM 17847",Rachaelmouth,Cuba,1981-10-23,2025-04-13,2025-09-13,Suspended,373569.59
130,Patricia Stark,Systems analyst,"Costa, May and Chapman",stephanieblevins,(901)2647863217,"31916 Manuel Lodge Apt. 779
Robertstad, MN 19701",Brownland,Grenada,1981-10-11,2025-02-06,2025-09-13,Active,174496.37 USD
131,William Thomas,,Thompson-Mccormick,michaelboyle@example.net,853.220.3870x52676,"2987 Phillip Neck Suite 581
Morganbury, UT 91283",North Ashleyfort,Poland,1975-05-05,2025-06-20,2025-09-02,Suspended,360867.5
132,Daniel Crawford,Patent attorney,Wong LLC,vtrevino@example.net,(305)225-0058x14470,"131 Mcdonald Drive
North Mark, NE 99119",Port Alan,Peru,1975-11-08,2025-03-05,2025-09-09,Inactive,468722.74
133,Taylor Jarvis,"Teacher, adult education",Martin Ltd,davistami@example.net,+1-539-471-2008x12605,"482 David Path
North Darin, CT 77838",East Kyleport,China,1960-06-19,2025-03-09,2025-09-05,Inactive,420449.54
134,Bethany Salas,"Conservator, furniture",,jacksonmaria@example.org,(853)920-5468,"56417 Petty Fords Apt. 751
Dawnborough, MN 12576",East Mark,Chad,1975-06-30,2025-06-04,2025-09-15,Suspended,122487.72
135,Lindsey Mack,Seismic interpreter,"Norris, Jackson and Martinez",jonathan95@example.com,(689)231-6923x03230,"1282 Levine Burgs
Lisaburgh, RI 59011",Port Paulborough,Bolivia,1990-11-23,2025-08-11,2025-09-04,Suspended,264078.9
136,Theresa Kelly,Sales executive,Wiley-Jenkins,garnerdavid@example.org,+1-489-570-1269x4761,"5155 Ross Squares Suite 304
Lake Mark, MH 43889",South Raymond,Falkland Islands (Malvinas),2001-07-21,2025-09-08,2025-09-05,Active,107255.9
137,Bryce Craig,Musician,"Hicks, Petty and Flores",ywright@example.net,(248)707-6184,"843 Miller Landing
New Heather, ID 60440",South Scottmouth,Morocco,1989-03-26,2025-07-11,2025-09-02,Suspended,462185.46
138,Kristi Sullivan,Medical sales representative,Taylor LLC,robert22@example.com,298.401.6238x73165,"090 Gomez Dale Suite 941
West Carolinemouth, RI 36004",Port Aaronburgh,Hungary,2002-01-16,2025-02-04,2025-09-04,Inactive,474415.39
139,Richard Holmes,Site engineer,Jones and Sons,bensonlisa,00189390713415638,"PSC 6859, Box 6736
APO AA 23628",South Patrickstad,Malaysia,1981-11-22,2025-04-08,2025-09-15,Suspended,390532.83
140,Tiffany Baker,Human resources officer,Branch-James,riverapeggy@example.com,9475263107,"4716 Miller Turnpike
New Robert, HI 88542",Millermouth,Czech Republic,1975-03-15,2025-04-14,2025-09-11,Active,117284.32
141,Luke Patel,Visual merchandiser,Vega Group,jenna89@example.org,001-739-805-1674x93981,"375 Long Club Apt. 511
Ericborough, AL 89284",South Ricardoborough,Norfolk Island,1972-03-24,2025-01-20,2025-09-12,Inactive,379106.7
142,Martin Russell,"Designer, graphic",Harris-Colon,pcalhoun@example.net,412.874.4798,"9927 Williams Trace Suite 771
Nicholshaven, SD 55679",Laurenville,Libyan Arab Jamahiriya,1966-05-23,2025-06-05,2025-09-11,Active,219820.21
143,Christina Hamilton,Patent examiner,"Morgan, Barr and Walton",catherine86@example.org,(398)253-8719,"205 Tony Springs
Juliaview, PA 59859",North Randy,Northern Mariana Islands,1974-11-28,2025-09-06,2025-09-07,Inactive,398260.7
144,James Hoover,Financial planner,Long-Gross,morenodonna@example.net,(472)860-1143x75465,"760 Anita Divide Apt. 548
South Kristenchester, WY 76252",West Benjaminton,Pakistan,1977-08-06,2025-05-28,2025-09-15,Inactive,272756.49
145,Lisa Molina,Ranger/warden,"Mercado, Rodriguez and Carroll",taralee@example.net,001-436-430-7433x7676,"1672 Herrera Prairie Suite 162
Jerryfort, SD 96483",Piercemouth,Japan,1980-08-27,2025-06-17,2025-09-15,Suspended,262925.7
146,Leonard Smith,"Administrator, local government",Owens-Long,anthonyhale@example.com,(877)969-8072x62680,"748 Emily Radial
Woodborough, RI 12568",New Kaitlyn,Switzerland,1966-01-06,2025-04-06,2025-09-14,Active,356494.94
147,Megan Rose,"Nurse, adult","Cox, Brooks and Webster",marciaschwartz@example.com,414.432.4700x64871,"97777 Barber Tunnel
Millershire, MS 76354",Danielhaven,Jordan,1984-02-28,2025-01-01,2025-09-09,Suspended,369526.65
148,Joseph Rodriguez,Higher education careers adviser,White PLC,ijones@example.com,634.554.4076x293,"Unit 9434 Box 2737
DPO AP 27986",North April,Taiwan,1982-04-12,2025-01-07,2025-09-16,Inactive,269118.85
149,Patrick Andrews,Airline pilot,"Wiggins, Schwartz and Benson",steve67@example.net,+1-610-585-2982x7733,"157 Fletcher Grove
South Deanna, WA 50777",New Lisaberg,Benin,2007-03-26,2025-08-05,2025-09-15,Suspended,394340.02
150,Blake Casey,Biomedical engineer,Miller Ltd,kmoran@example.net,638.527.9071,"063 Margaret Brook
South Benjaminbury, PA 93622",West Anthony,Georgia,1968-08-11,2025-07-06,2025-09-12,Inactive,376906.35
151,Melissa Morrison,Forensic scientist,"Chang, Mosley and Goodwin",jasonhicks@example.org,8653643547,"PSC 1694, Box 4496
APO AA 72962",Rodriguezside,Czech Republic,1981-02-17,2025-01-24,2025-09-15,Suspended,223541.55
152,Sara Tate,Learning mentor,Roman-Zimmerman,randy81@example.net,+1-344-956-2323x2061,"Unit 9619 Box 1757
DPO AA 27335",Lorichester,Armenia,1959-12-19,2025-01-17,2025-09-01,Suspended,486436.82
153,Lisa Bates,Manufacturing systems engineer,"Sanders, Herrera and Goodman",joseph65@example.org,858.461.1877x3641,"6206 Warner Shoal
Port Christopher, AK 22866",New Deborah,Myanmar,1963-08-04,2025-04-23,2025-09-07,Suspended,98158.29
154,William Turner,Early years teacher,"Jones, Murphy and Wagner",ashleemayo@example.net,(851)531-4730,"49612 Susan Fork
Lake Scotttown, GA 36002",Lake Jason,Iraq,1996-07-25,2025-03-31,2025-09-03,Inactive,459821.55
155,Jasmine Jones,Science writer,"Vasquez, Thompson and Lee",david10@example.net,(640)294-7275,"1519 Joseph Circles
Lake Danielfort, MI 22561",Lake Johnhaven,North Macedonia,1959-10-31,2025-04-04,2025-09-15,Inactive,57050.98
156,Robert Evans,"Psychologist, clinical",Evans-Camacho,victoriabautista,311.977.56565413,"Unit 4047 Box 3168
DPO AE 73404",Raymondberg,French Polynesia,1969-08-26,2025-04-14,2025-09-03,Active,472176.67 USD
157,Tammy Serrano MD,Minerals surveyor,Simmons-Day,vpeters@example.com,,"524 Joseph Turnpike Suite 271
Jennifertown, WA 45916",Lake Samanthaland,Saint Vincent and the Grenadines,1977-02-08,2025-02-08,2025-09-09,Active,203072.58
158,Amanda Ramsey,"Scientist, clinical (histocompatibility and immunogenetics)","Cuevas, White and Smith",owenmelissa,(377)4370229671,"57826 Lopez Grove
Lake Sherry, MA 93626",Port Kelly,Trinidad and Tobago,1983-11-25,2025-01-16,2025-09-02,Inactive,320846.44
159,Kevin Bennett,"Surveyor, quantity",Monroe-Woodard,jacobsonkatelyn@example.com,+1-800-285-8440,"097 Aguirre Flats Apt. 239
Lake Katherine, ID 06072",Maryside,Colombia,1963-04-27,2025-03-21,2025-09-13,Inactive,478941.44
160,Kathleen Young,Architectural technologist,Wright-Silva,kristinemcpherson@example.org,9678085940,"4328 Alejandro Views Apt. 704
Owenschester, PA 43754",North Amychester,Lesotho,1969-04-05,2025-08-13,2025-09-06,Inactive,217471.01
161,Margaret Bean,"Designer, blown glass/stained glass",,carmenwhite@example.com,792-402-9468,"524 Allison Street
Lake Ronald, PR 66823",Bryanstad,Svalbard & Jan Mayen Islands,1991-05-25,2025-04-23,2025-09-09,Suspended,331740.28
162,Ryan Gross,Futures trader,Howard-Edwards,sarahphillips@example.com,632.296.8420x139,"060 Mcdaniel Cove
New Mindy, VT 60020",New Tara,Sudan,1983-05-01,2025-04-03,2025-09-06,Suspended,206484.21
163,Randy Ellis,Occupational therapist,Hayes and Sons,simmonsjason@example.org,6382695379,"968 Cruz Way
Anthonyfort, NC 58601",Port Edward,Tonga,2007-02-12,2025-05-27,2025-09-01,Active,413096.35
164,Erica Miller,Rural practice surveyor,Guzman Ltd,dpatel@example.net,+1-419-722-1173x7274,"6087 Heather Mountains Suite 934
Joeton, MO 00793",Samuelshire,Germany,1997-03-17,2025-05-03,2025-09-06,Active,325268.56
165,Mark Copeland,Geoscientist,Ross-Blackwell,robertwilliams,(708)680404423477,"7130 Heather Lakes Suite 579
Brownhaven, OK 37257",Barnetttown,Angola,1976-04-10,2025-05-28,2025-09-04,Active,213465.52
166,Paula Mccoy,Proofreader,Johns LLC,lwoodward@example.com,764-861-0748,"78797 Smith Mall
Saraview, VI 40915",Lake Jacobberg,Cuba,1973-02-20,2025-01-21,2025-09-02,Active,296054.37
167,Jon Waters,"Runner, broadcasting/film/video",Goodman-Horn,ccole@example.com,+1-332-922-8337,"32123 John Vista
Natalieshire, VA 10138",West Laurenbury,Guatemala,1975-08-28,2025-03-06,2025-09-05,Active,444482.93
168,Reginald Sherman,Banker,Rivera-Nguyen,ofrederick@example.org,(494)605-9108,"PSC 1969, Box 0190
APO AE 75552",Lake Sheliamouth,Chad,1987-06-12,2025-07-29,2025-09-05,Active,414054.99
169,Raymond Ford,Consulting civil engineer,Moore PLC,christopher49@example.org,+1-544-999-5360x154,"42362 Shannon Trail Apt. 880
New Hannah, WV 37080",Jacobburgh,Zambia,1979-10-02,2025-06-02,2025-09-04,Active,52515.17
170,David Sims,Electrical engineer,Morales-Dickson,kferrell@example.org,738.980.8095x464,"276 Terry Trail
East Greggborough, PR 58787",Josephland,Isle of Man,1961-04-28,2025-02-27,2025-09-03,Inactive,143020.96
171,Amanda George,Chief Executive Officer,Meyer PLC,erichenderson@example.net,384-596-9699,"80855 Christopher Highway
Fernandoview, ID 32158",Lake Grantstad,Zambia,1975-10-26,2025-02-01,2025-09-08,Inactive,210508.29
172,Sandra Walker,Forensic psychologist,Hernandez LLC,john60@example.net,(464)359-6662x94836,"692 Stephanie Ford
Kimberlyview, LA 84579",East Makaylaburgh,France,1995-03-03,2025-07-30,2025-09-16,Suspended,314394.82
173,Roger Bailey,"Engineer, civil (consulting)",,samantha60@example.org,001-266-529-3489x911,"638 Heather Inlet
North Nancy, AL 36706",Port Justinfort,Nigeria,1967-10-21,2025-01-24,2025-09-01,Suspended,52366.15
174,Eric Ward,Research scientist (life sciences),Ramirez Group,shirley49,38848728735491,"93421 Martinez Avenue Apt. 826
Lake Karen, HI 39366",Port Cynthia,French Guiana,1976-09-19,2025-03-26,2025-09-10,Active,327230.9 USD
175,Rachel Cox,Warden/ranger,Barnes-Dyer,michaelthompson@example.net,+1-211-397-8928x59663,"33090 Rowe Route Apt. 502
New Amytown, AS 80135",Port Jeremy,Guatemala,1969-09-13,2025-01-17,2025-09-02,Inactive,292237.63
176,Erica Kelley,Marketing executive,"Bell, Kelley and Mejia",williamsjane,7665697696,"634 Angela Parks Suite 634
Travisstad, WY 95653",Williamsmouth,Austria,1991-05-09,2025-02-11,2025-09-15,Inactive,475103.14 USD
177,Cindy Richard,Sport and exercise psychologist,Owens and Sons,middletontony@example.com,001-634-898-5003x509,"479 Troy Knolls
West Nicoleton, WA 18344",Leeberg,Somalia,1963-06-06,2025-04-10,2025-09-01,Inactive,393860.52
178,Eric Klein,Artist,Jordan Inc,cummingsrobert@example.org,+1-304-985-3625x85872,"991 Shannon Street
Lake Nicholaschester, MP 94423",Port Jamesbury,Saint Martin,1995-04-10,2025-01-03,2025-09-11,Active,237788.11
179,Michelle Hammond,Catering manager,Fowler-Whitaker,fjohnson@example.com,(424)670-0984x94183,"7312 Maria Track
Dawnshire, NM 37335",Melissaborough,Maldives,1971-10-14,2025-08-26,2025-09-16,Suspended,327655.83
180,Tiffany Santos,"Solicitor, Scotland","Michael, Miller and Mills",rodriguezmelissa@example.com,9899155503,"577 Jimenez Forks Suite 549
Paulchester, NH 39483",Lake Amandaside,Macao,1971-04-21,2025-09-07,2025-09-01,Suspended,242145.03
181,Katherine Thomas,Proofreader,"Romero, Campbell and Villarreal",heathcolleen@example.net,+1-374-308-6945,"8821 Kevin Ports
Lake Annabury, PR 08535",New Rhonda,Lao People's Democratic Republic,1987-12-01,2025-05-21,2025-09-12,Active,368271.33
182,Kimberly Gaines,Secondary school teacher,Reed PLC,michael87@example.com,001-943-830-0577x0653,"Unit 7672 Box 4728
DPO AE 62461",Conleyfurt,Latvia,1990-07-15,2025-02-11,2025-09-08,Inactive,492639.69
183,Nathan Hill,"Engineer, site",Mitchell-Jones,gpayne,(347)5752775,"167 Roberto Turnpike
Reneehaven, PA 78439",Port Rebecca,Saint Martin,1985-07-27,2025-02-20,2025-09-08,Suspended,382813.93 USD
184,Steven Hughes,Electronics engineer,"Hernandez, Stewart and Edwards",timothycampos@example.net,,"315 Allen Mountain Suite 102
Lake Shaneshire, NJ 59360",,Malaysia,2006-02-01,2025-09-06,2025-09-14,Suspended,387448.75
185,Angela Scott,"Designer, ceramics/pottery",,bob88@example.net,+1-909-944-7060x753,"493 Brown Plaza
Rebeccaview, ME 48616",Deborahburgh,Andorra,1962-03-25,2025-01-04,2025-09-02,Suspended,337515.43
186,Cody Davis,Haematologist,Baldwin and Sons,ashley63@example.net,001-390-702-8227x9735,"996 Jason Fall Suite 738
Barbaraburgh, FL 77502",Port Jamesmouth,Morocco,1963-12-18,2025-08-09,2025-09-12,Suspended,327300.18
187,Amy Morales,Licensed conveyancer,Chase-Morales,douglasamber@example.org,001-282-584-0070x62200,"3228 Garcia Track Apt. 608
Garcialand, GA 45759",Jenniferport,Dominica,1969-06-24,2025-01-19,2025-09-11,Inactive,302086.55
188,Nancy Ward,,Holmes-Hicks,tbond@example.com,881.566.2347x6733,"Unit 6870 Box 7322
DPO AA 68764",Lake Anthonyport,Micronesia,2006-07-01,2025-03-27,2025-09-01,Suspended,207475.9
189,Veronica Haynes,Textile designer,Oliver-Cummings,mwyatt@example.com,3367753340,"5417 Debra Mall Suite 588
Rodriguezton, IN 52507",Lake Gregorybury,Philippines,1972-10-31,2025-04-14,2025-09-10,Active,256421.16
190,Andrew Williams,"Designer, textile",Myers Group,isaacclarke@example.net,325.759.2527x3988,"370 Warner Lake Apt. 290
Tuckerberg, NV 43573",South Ruthland,Timor-Leste,1978-03-11,2025-09-01,2025-09-02,Active,401036.34
191,Richard Mendoza,Chartered certified accountant,"Moore, Martinez and Burgess",harringtonmartin@example.org,852.665.9657x2007,"6810 Pamela Squares Suite 505
North April, AS 15606",West Stephaniefort,Nicaragua,1985-06-17,2025-08-09,2025-09-06,Active,50562.89
192,Robert Hernandez,"Journalist, newspaper",Sharp-Smith,therrera@example.com,+1-397-579-2356x51076,"5344 Frank Plains
East Scott, NH 11976",Jenniferton,Christmas Island,1968-02-06,2025-03-28,2025-09-13,Suspended,356000.74
193,Jamie Drake,"Designer, fashion/clothing","Olsen, Solomon and Reid",ashley09@example.org,(294)852-4729x7212,"7177 Jackson Creek Suite 304
Port Jill, WA 93587",Port Jennifer,Burkina Faso,1975-11-29,2025-01-23,2025-09-07,Inactive,498355.32
194,Michelle Hopkins,"Engineer, biomedical",Mooney-Salazar,wagnerjesse@example.com,001-491-940-7002x5907,"967 Kathy Bypass
Josephview, VI 77832",East Angela,Sudan,1978-08-23,2025-08-04,2025-09-15,Suspended,446906.05
195,Robert Duran DDS,Furniture conservator/restorer,"Phillips, Barnes and Howell",gregory32@example.org,(698)816-9772x596,"57335 Russell Spring
Justinborough, MH 56438",Heatherville,Poland,1974-02-06,2025-05-30,2025-09-05,Active,376960.51
196,Sabrina Morton,Radiation protection practitioner,Zhang-Jenkins,ynguyen@example.org,854-736-3412x116,"USNS Garcia
FPO AE 51448",South Joseph,Puerto Rico,1969-03-28,2025-01-22,2025-09-09,Inactive,378603.64
197,Troy Glover,"Programmer, multimedia",Hudson Inc,bryanenglish@example.org,+1-848-743-3248,"USCGC Hall
FPO AP 14424",South Kenneth,Finland,1982-10-02,2025-09-06,2025-09-04,Inactive,183154.69
198,Tanya Jones,"Scientist, research (physical sciences)",Allen Ltd,stephanieyoung@example.net,865-891-9002,"8121 Gonzalez Lake
East Kimberlyhaven, PW 44640",Pattonshire,Brazil,1962-11-29,2025-01-27,2025-09-08,Inactive,57583.12
199,Melvin Wang,Cytogeneticist,Warren-Harrington,lisajones@example.net,(347)351-2894,"59137 Good Stravenue
Jenkinston, MA 57372",Elijahberg,Suriname,1962-01-01,2025-04-18,2025-09-15,Active,452092.52
200,Martin Ramirez,"Geneticist, molecular","Richardson, Kennedy and Gates",amymacdonald@example.com,+1-780-723-4398x0821,"70975 Frost Ridge
Brianberg, TX 01168",Karenbury,Dominica,1975-11-14,2025-03-18,2025-09-07,Active,233733.09
201,Rebecca Watts,Automotive engineer,Mendoza-Sanders,tyler72@example.com,001-650-895-2822x8744,"209 Chang Hill
Lake Kylieburgh, AK 64480",Amyton,Rwanda,1972-01-24,2025-08-09,2025-09-07,Active,175532.91
202,Gregory Brown,Banker,Conner-Dennis,whughes@example.org,001-871-631-4555,"435 Carpenter Turnpike Apt. 101
East Kathleenbury, WY 66097",Staceybury,Somalia,1983-05-12,2025-06-22,2025-09-04,Inactive,72011.27
203,Julie Lewis,Pathologist,Smith-Bishop,qshaw@example.org,360-898-9331,"701 Jackson Walk
Zacharychester, KS 36645",Natalieport,Cuba,1975-01-03,2025-05-21,2025-09-12,Suspended,475105.97
204,Matthew Smith,Web designer,Garcia and Sons,nwalton@example.com,(649)252-5035,"225 Ball Lakes
North Jennifermouth, GA 47281",Rachelville,Christmas Island,1965-12-02,2025-03-16,2025-09-13,Suspended,419921.79
205,Richard West MD,Race relations officer,"Owens, Robertson and Larson",matthewclark@example.net,801.681.2765x5258,"47301 Stephen Villages
Port Michael, MI 59885",Edwardmouth,Guadeloupe,1995-06-10,2025-07-12,2025-09-16,Suspended,189538.43
206,Ann Walker,Toxicologist,Anderson-Gardner,nturner,+131866280960093,"974 Lucas Canyon
South Jesse, LA 91811",,Pakistan,1982-05-03,2025-08-09,2025-09-14,Suspended,138996.72
207,Michael Young,"Librarian, academic",Green Inc,michelle09@example.org,+1-760-864-6530x8228,"35097 Marshall Harbor Apt. 643
Benjaminfurt, MT 57138",West Williammouth,Montserrat,1993-07-22,2025-06-30,2025-09-13,Inactive,279222.35
208,Kenneth Harris,Health and safety inspector,Kennedy LLC,sherrywilliams@example.net,9765237412,"3392 Johnson Manor
Maryville, AZ 39969",North William,Portugal,1976-03-20,2025-01-23,2025-09-03,Suspended,226485.97
